text,entities
"Responsible for designing and developing innovative IT solutions. Works with CI/CD, MLOps, Python, Rust, Reinforcement Learning to ensure efficiency, security, and performance. Expected to have experience in Wireless Security, Data Visualization, SCRUM.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 89, 'label': 'SKILL'}, {'start': 91, 'end': 97, 'label': 'SKILL'}, {'start': 99, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 127, 'label': 'SKILL'}, {'start': 208, 'end': 225, 'label': 'SKILL'}, {'start': 227, 'end': 245, 'label': 'SKILL'}, {'start': 247, 'end': 252, 'label': 'SKILL'}]"
"The Web Developer is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Cybersecurity, Penetration Testing, Network Security, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 156, 'end': 169, 'label': 'SKILL'}, {'start': 171, 'end': 190, 'label': 'SKILL'}, {'start': 192, 'end': 208, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with PyTorch, Docker, SCRUM, C++, MLOps to enhance system performance and reliability. Expected to have experience in REST APIs, Data Cleaning, BigQuery, Design Patterns, Reinforcement Learning.","[{'start': 76, 'end': 83, 'label': 'SKILL'}, {'start': 85, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 98, 'label': 'SKILL'}, {'start': 100, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 110, 'label': 'SKILL'}, {'start': 189, 'end': 198, 'label': 'SKILL'}, {'start': 200, 'end': 213, 'label': 'SKILL'}, {'start': 215, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 264, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with TensorFlow, AWS, REST APIs, Routing & Switching, Azure to ensure innovation, security, and efficiency. Expected to have experience in Deep Learning, NoSQL, C++.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 130, 'label': 'SKILL'}, {'start': 210, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 235, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with TensorFlow, Docker, SIEM, Microservices, MLOps to improve system efficiency and functionality. Expected to have experience in Ruby, SQL, Reinforcement Learning.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 123, 'label': 'SKILL'}, {'start': 203, 'end': 207, 'label': 'SKILL'}, {'start': 209, 'end': 212, 'label': 'SKILL'}, {'start': 214, 'end': 236, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Ruby, TensorFlow, Azure, Reinforcement Learning, Network Security to ensure innovation, security, and efficiency. Expected to have experience in Kubernetes, SIEM, Swift, Scikit-learn, SCRUM.","[{'start': 76, 'end': 80, 'label': 'SKILL'}, {'start': 82, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 141, 'label': 'SKILL'}, {'start': 221, 'end': 231, 'label': 'SKILL'}, {'start': 233, 'end': 237, 'label': 'SKILL'}, {'start': 239, 'end': 244, 'label': 'SKILL'}, {'start': 246, 'end': 258, 'label': 'SKILL'}, {'start': 260, 'end': 265, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with TensorFlow, Google Cloud, SCRUM, SIEM, Python to improve system efficiency and functionality. Expected to have experience in Data Cleaning, REST APIs, Ruby, BigQuery, Kotlin.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 108, 'label': 'SKILL'}, {'start': 110, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 122, 'label': 'SKILL'}, {'start': 202, 'end': 215, 'label': 'SKILL'}, {'start': 217, 'end': 226, 'label': 'SKILL'}, {'start': 228, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 242, 'label': 'SKILL'}, {'start': 244, 'end': 250, 'label': 'SKILL'}]"
"The Data Privacy Officer is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in AWS, Azure, Google Cloud, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 163, 'end': 166, 'label': 'SKILL'}, {'start': 168, 'end': 173, 'label': 'SKILL'}, {'start': 175, 'end': 187, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with C#, Google Cloud, Swift, MLOps, Data Visualization to improve system efficiency and functionality. Expected to have experience in Python, SQL, Network Monitoring, Go.","[{'start': 77, 'end': 79, 'label': 'SKILL'}, {'start': 81, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 127, 'label': 'SKILL'}, {'start': 207, 'end': 213, 'label': 'SKILL'}, {'start': 215, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 238, 'label': 'SKILL'}, {'start': 81, 'end': 83, 'label': 'SKILL'}, {'start': 240, 'end': 242, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with TensorFlow, Encryption, Data Warehousing, Java, REST APIs to ensure innovation, security, and efficiency. Expected to have experience in Rust, Agile, TCP/IP, Go, SCRUM.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 98, 'label': 'SKILL'}, {'start': 100, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 122, 'label': 'SKILL'}, {'start': 124, 'end': 133, 'label': 'SKILL'}, {'start': 213, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 243, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Ruby, Java, SQL, Cisco Networking, BigQuery to ensure innovation, security, and efficiency. Expected to have experience in Ansible, C#, NoSQL, Version Control.","[{'start': 76, 'end': 80, 'label': 'SKILL'}, {'start': 82, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 91, 'label': 'SKILL'}, {'start': 214, 'end': 217, 'label': 'SKILL'}, {'start': 93, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 119, 'label': 'SKILL'}, {'start': 199, 'end': 206, 'label': 'SKILL'}, {'start': 208, 'end': 210, 'label': 'SKILL'}, {'start': 212, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 234, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with TCP/IP, TensorFlow, Firewalls, C++, Data Visualization to improve system efficiency and functionality. Expected to have experience in Deep Learning, SQL, Design Patterns.","[{'start': 77, 'end': 83, 'label': 'SKILL'}, {'start': 85, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 106, 'label': 'SKILL'}, {'start': 108, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 131, 'label': 'SKILL'}, {'start': 211, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 246, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Microservices, CI/CD, Java, MLOps, Ansible to ensure efficiency, security, and performance. Expected to have experience in Deep Learning, Data Cleaning, Terraform, Docker, Version Control.","[{'start': 77, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 97, 'label': 'SKILL'}, {'start': 99, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 119, 'label': 'SKILL'}, {'start': 200, 'end': 213, 'label': 'SKILL'}, {'start': 215, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 247, 'label': 'SKILL'}, {'start': 249, 'end': 264, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with TensorFlow, Network Monitoring, Routing & Switching, PyTorch, Deep Learning to ensure innovation, security, and efficiency. Expected to have experience in Reinforcement Learning, Risk Assessment, NoSQL, Scikit-learn, SCRUM.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 106, 'label': 'SKILL'}, {'start': 108, 'end': 127, 'label': 'SKILL'}, {'start': 129, 'end': 136, 'label': 'SKILL'}, {'start': 138, 'end': 151, 'label': 'SKILL'}, {'start': 231, 'end': 253, 'label': 'SKILL'}, {'start': 255, 'end': 270, 'label': 'SKILL'}, {'start': 272, 'end': 277, 'label': 'SKILL'}, {'start': 279, 'end': 291, 'label': 'SKILL'}, {'start': 293, 'end': 298, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Penetration Testing, Cisco Networking, Python, Data Cleaning, Go to ensure efficiency, security, and performance. Expected to have experience in C++, Scikit-learn, Docker, SCRUM.","[{'start': 77, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 122, 'label': 'SKILL'}, {'start': 124, 'end': 137, 'label': 'SKILL'}, {'start': 139, 'end': 141, 'label': 'SKILL'}, {'start': 222, 'end': 225, 'label': 'SKILL'}, {'start': 227, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 247, 'label': 'SKILL'}, {'start': 249, 'end': 254, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with CI/CD, Cisco Networking, Google Cloud, Ansible, Agile to ensure innovation, security, and efficiency. Expected to have experience in Risk Assessment, Firewalls, NoSQL, Data Visualization, Docker.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 122, 'label': 'SKILL'}, {'start': 124, 'end': 129, 'label': 'SKILL'}, {'start': 209, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 242, 'label': 'SKILL'}, {'start': 244, 'end': 262, 'label': 'SKILL'}, {'start': 264, 'end': 270, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Penetration Testing, AWS, Data Warehousing, Java, Ansible to ensure innovation, security, and efficiency. Expected to have experience in Deep Learning, Agile, ETL, Design Patterns.","[{'start': 76, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 124, 'label': 'SKILL'}, {'start': 126, 'end': 133, 'label': 'SKILL'}, {'start': 213, 'end': 226, 'label': 'SKILL'}, {'start': 228, 'end': 233, 'label': 'SKILL'}, {'start': 235, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 255, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Encryption, Swift, PyTorch, Scikit-learn, Penetration Testing to improve system efficiency and functionality. Expected to have experience in Ansible, Terraform, BigQuery, Go.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 117, 'label': 'SKILL'}, {'start': 119, 'end': 138, 'label': 'SKILL'}, {'start': 218, 'end': 225, 'label': 'SKILL'}, {'start': 227, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 246, 'label': 'SKILL'}, {'start': 248, 'end': 250, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Microservices, AWS, MLOps, Google Cloud, Reinforcement Learning to ensure efficiency, security, and performance. Expected to have experience in Deep Learning, Go, Swift.","[{'start': 77, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 140, 'label': 'SKILL'}, {'start': 221, 'end': 234, 'label': 'SKILL'}, {'start': 104, 'end': 106, 'label': 'SKILL'}, {'start': 236, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 245, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with CI/CD, SQL, Kotlin, MLOps, BigQuery to ensure innovation, security, and efficiency. Expected to have experience in Design Patterns, Firewalls, Swift, Terraform, SCRUM.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 111, 'label': 'SKILL'}, {'start': 191, 'end': 206, 'label': 'SKILL'}, {'start': 208, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 242, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Agile, TensorFlow, ETL, Swift, Firewalls to improve system efficiency and functionality. Expected to have experience in SIEM, Kubernetes, Deep Learning, Kotlin.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 106, 'label': 'SKILL'}, {'start': 108, 'end': 117, 'label': 'SKILL'}, {'start': 197, 'end': 201, 'label': 'SKILL'}, {'start': 203, 'end': 213, 'label': 'SKILL'}, {'start': 215, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 236, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Docker, Network Security, Python, Version Control, Ansible to improve system efficiency and functionality. Expected to have experience in Terraform.","[{'start': 77, 'end': 83, 'label': 'SKILL'}, {'start': 85, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 126, 'label': 'SKILL'}, {'start': 128, 'end': 135, 'label': 'SKILL'}, {'start': 215, 'end': 224, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with TCP/IP, Agile, Encryption, AWS, Google Cloud to improve system efficiency and functionality. Expected to have experience in Firewalls, Python, Terraform, Network Monitoring, NoSQL.","[{'start': 77, 'end': 83, 'label': 'SKILL'}, {'start': 85, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 121, 'label': 'SKILL'}, {'start': 201, 'end': 210, 'label': 'SKILL'}, {'start': 212, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 249, 'label': 'SKILL'}, {'start': 251, 'end': 256, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Encryption, Network Monitoring, Rust, Cisco Networking, Kotlin to ensure efficiency, security, and performance. Expected to have experience in Reinforcement Learning, Risk Assessment, Kubernetes, Data Visualization.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 131, 'label': 'SKILL'}, {'start': 133, 'end': 139, 'label': 'SKILL'}, {'start': 220, 'end': 242, 'label': 'SKILL'}, {'start': 244, 'end': 259, 'label': 'SKILL'}, {'start': 261, 'end': 271, 'label': 'SKILL'}, {'start': 273, 'end': 291, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Wireless Security, Google Cloud, Rust, Firewalls, C++ to enhance system performance and reliability. Expected to have experience in Python, Penetration Testing, Design Patterns.","[{'start': 76, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 124, 'label': 'SKILL'}, {'start': 126, 'end': 129, 'label': 'SKILL'}, {'start': 208, 'end': 214, 'label': 'SKILL'}, {'start': 216, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 252, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with TensorFlow, Routing & Switching, Network Security, Firewalls, C++ to enhance system performance and reliability. Expected to have experience in Data Visualization, Ansible, CI/CD, BigQuery, SQL.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 125, 'label': 'SKILL'}, {'start': 127, 'end': 136, 'label': 'SKILL'}, {'start': 138, 'end': 141, 'label': 'SKILL'}, {'start': 220, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 247, 'label': 'SKILL'}, {'start': 249, 'end': 254, 'label': 'SKILL'}, {'start': 256, 'end': 264, 'label': 'SKILL'}, {'start': 266, 'end': 269, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Microservices, CI/CD, Data Warehousing, AWS, Kotlin to ensure innovation, security, and efficiency. Expected to have experience in Google Cloud, Data Cleaning, Firewalls, Swift, Terraform.","[{'start': 76, 'end': 89, 'label': 'SKILL'}, {'start': 91, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 119, 'label': 'SKILL'}, {'start': 121, 'end': 127, 'label': 'SKILL'}, {'start': 207, 'end': 219, 'label': 'SKILL'}, {'start': 221, 'end': 234, 'label': 'SKILL'}, {'start': 236, 'end': 245, 'label': 'SKILL'}, {'start': 247, 'end': 252, 'label': 'SKILL'}, {'start': 254, 'end': 263, 'label': 'SKILL'}]"
"The IT Asset Manager is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Python, R, SQL, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 159, 'end': 165, 'label': 'SKILL'}, {'start': 19, 'end': 20, 'label': 'SKILL'}, {'start': 24, 'end': 25, 'label': 'SKILL'}, {'start': 38, 'end': 39, 'label': 'SKILL'}, {'start': 132, 'end': 133, 'label': 'SKILL'}, {'start': 137, 'end': 138, 'label': 'SKILL'}, {'start': 142, 'end': 143, 'label': 'SKILL'}, {'start': 150, 'end': 151, 'label': 'SKILL'}, {'start': 167, 'end': 168, 'label': 'SKILL'}, {'start': 187, 'end': 188, 'label': 'SKILL'}, {'start': 238, 'end': 239, 'label': 'SKILL'}, {'start': 249, 'end': 250, 'label': 'SKILL'}, {'start': 291, 'end': 292, 'label': 'SKILL'}, {'start': 304, 'end': 305, 'label': 'SKILL'}, {'start': 331, 'end': 332, 'label': 'SKILL'}, {'start': 343, 'end': 344, 'label': 'SKILL'}, {'start': 369, 'end': 370, 'label': 'SKILL'}, {'start': 372, 'end': 373, 'label': 'SKILL'}, {'start': 404, 'end': 405, 'label': 'SKILL'}, {'start': 422, 'end': 423, 'label': 'SKILL'}, {'start': 433, 'end': 434, 'label': 'SKILL'}, {'start': 435, 'end': 436, 'label': 'SKILL'}, {'start': 461, 'end': 462, 'label': 'SKILL'}, {'start': 487, 'end': 488, 'label': 'SKILL'}, {'start': 496, 'end': 497, 'label': 'SKILL'}, {'start': 518, 'end': 519, 'label': 'SKILL'}, {'start': 536, 'end': 537, 'label': 'SKILL'}, {'start': 550, 'end': 551, 'label': 'SKILL'}, {'start': 559, 'end': 560, 'label': 'SKILL'}, {'start': 578, 'end': 579, 'label': 'SKILL'}, {'start': 170, 'end': 173, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Ruby, Encryption, Python, Risk Assessment, Network Security to ensure efficiency, security, and performance. Expected to have experience in Data Cleaning, Swift, C++, JavaScript.","[{'start': 77, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 136, 'label': 'SKILL'}, {'start': 217, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 237, 'label': 'SKILL'}, {'start': 239, 'end': 242, 'label': 'SKILL'}, {'start': 244, 'end': 254, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Python, BigQuery, PyTorch, Ansible, Agile to ensure innovation, security, and efficiency. Expected to have experience in Deep Learning, SIEM, Data Visualization, Docker, JavaScript.","[{'start': 76, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 117, 'label': 'SKILL'}, {'start': 197, 'end': 210, 'label': 'SKILL'}, {'start': 212, 'end': 216, 'label': 'SKILL'}, {'start': 218, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 244, 'label': 'SKILL'}, {'start': 246, 'end': 256, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Cisco Networking, Risk Assessment, PyTorch, SCRUM, Microservices to enhance system performance and reliability. Expected to have experience in Ruby, Deep Learning, Kotlin, NoSQL.","[{'start': 76, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 125, 'label': 'SKILL'}, {'start': 127, 'end': 140, 'label': 'SKILL'}, {'start': 219, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 246, 'label': 'SKILL'}, {'start': 248, 'end': 253, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with TensorFlow, AWS, Google Cloud, Java, Kubernetes to enhance system performance and reliability. Expected to have experience in Network Monitoring, Kotlin, Go, Reinforcement Learning.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 123, 'label': 'SKILL'}, {'start': 202, 'end': 220, 'label': 'SKILL'}, {'start': 222, 'end': 228, 'label': 'SKILL'}, {'start': 93, 'end': 95, 'label': 'SKILL'}, {'start': 230, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 256, 'label': 'SKILL'}]"
"The 3D Software Developer is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Python, Java, C++, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 164, 'end': 170, 'label': 'SKILL'}, {'start': 172, 'end': 176, 'label': 'SKILL'}, {'start': 178, 'end': 181, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Data Warehousing, Risk Assessment, ETL, Network Security, Firewalls to improve system efficiency and functionality. Expected to have experience in Microservices, Data Visualization, BigQuery, SQL.","[{'start': 77, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 115, 'label': 'SKILL'}, {'start': 117, 'end': 133, 'label': 'SKILL'}, {'start': 135, 'end': 144, 'label': 'SKILL'}, {'start': 224, 'end': 237, 'label': 'SKILL'}, {'start': 239, 'end': 257, 'label': 'SKILL'}, {'start': 259, 'end': 267, 'label': 'SKILL'}, {'start': 269, 'end': 272, 'label': 'SKILL'}]"
"The AI Solutions Architect is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Cybersecurity, Penetration Testing, Network Security, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 165, 'end': 178, 'label': 'SKILL'}, {'start': 180, 'end': 199, 'label': 'SKILL'}, {'start': 201, 'end': 217, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Network Monitoring, Python, BigQuery, Azure, C# to ensure efficiency, security, and performance. Expected to have experience in Data Cleaning, Wireless Security, Scikit-learn, Docker, SCRUM.","[{'start': 77, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 120, 'label': 'SKILL'}, {'start': 122, 'end': 124, 'label': 'SKILL'}, {'start': 205, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 237, 'label': 'SKILL'}, {'start': 239, 'end': 251, 'label': 'SKILL'}, {'start': 253, 'end': 259, 'label': 'SKILL'}, {'start': 261, 'end': 266, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Wireless Security, TensorFlow, C#, Swift, Docker to improve system efficiency and functionality. Expected to have experience in Scikit-learn, REST APIs, Deep Learning, SQL, Kotlin.","[{'start': 77, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 106, 'label': 'SKILL'}, {'start': 108, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 117, 'label': 'SKILL'}, {'start': 119, 'end': 125, 'label': 'SKILL'}, {'start': 205, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 243, 'label': 'SKILL'}, {'start': 245, 'end': 248, 'label': 'SKILL'}, {'start': 250, 'end': 256, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Penetration Testing, CI/CD, Rust, MLOps, Reinforcement Learning to ensure efficiency, security, and performance. Expected to have experience in C#, Deep Learning, Agile, ETL, Swift.","[{'start': 77, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 140, 'label': 'SKILL'}, {'start': 221, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 245, 'label': 'SKILL'}, {'start': 247, 'end': 250, 'label': 'SKILL'}, {'start': 252, 'end': 257, 'label': 'SKILL'}]"
